Year,Month,Day,Max Temp (F),Min Temp (F),Precipitation (in),Max Temp (C),Min Temp (C)
2016,7,21,73,54,0.0,22.77777777777778,12.222222222222221
2016,7,22,60,57,0.01,15.555555555555555,13.88888888888889
2016,7,23,56,50,0.13,13.333333333333334,10.0
2016,7,24,55,44,0.03,12.777777777777779,6.666666666666667
2016,7,25,56,45,0.31,13.333333333333334,7.222222222222222
2016,7,26,55,49,0.34,12.777777777777779,9.444444444444445
2016,7,27,57,52,0.57,13.88888888888889,11.11111111111111
2016,7,28,56,52,0.0,13.333333333333334,11.11111111111111
2016,7,29,59,50,0.01,15.0,10.0
2016,7,30,62,48,0.0,16.666666666666668,8.88888888888889
2016,7,31,63,49,0.12,17.22222222222222,9.444444444444445
2016,8,1,58,54,0.36,14.444444444444445,12.222222222222221
2016,8,2,57,39,0.04,13.88888888888889,3.888888888888889
2016,8,3,59,43,0.02,15.0,6.111111111111111
2016,8,4,55,40,0.0,12.777777777777779,4.444444444444445
2016,8,5,59,39,0.0,15.0,3.888888888888889
2016,8,6,61,36,0.0,16.11111111111111,2.2222222222222223
2016,8,7,66,43,0.0,18.88888888888889,6.111111111111111
2016,8,8,69,54,0.0,20.555555555555557,12.222222222222221
2016,8,9,65,55,0.02,18.333333333333332,12.777777777777779
2016,8,10,60,51,0.09,15.555555555555555,10.555555555555555
2016,8,11,59,49,0.36,15.0,9.444444444444445
2016,8,12,62,47,0.0,16.666666666666668,8.333333333333334
2016,8,13,60,43,0.0,15.555555555555555,6.111111111111111
2016,8,14,62,46,0.0,16.666666666666668,7.777777777777778
2016,8,15,69,39,0.0,20.555555555555557,3.888888888888889
2016,8,16,71,51,0.0,21.666666666666668,10.555555555555555
2016,8,17,68,44,0.03,20.0,6.666666666666667
2016,8,18,78,56,0.0,25.555555555555557,13.333333333333334
2016,8,19,56,49,0.46,13.333333333333334,9.444444444444445
2016,8,20,60,48,0.17,15.555555555555555,8.88888888888889
2016,8,21,61,45,0.02,16.11111111111111,7.222222222222222
2016,8,22,60,41,0.0,15.555555555555555,5.0
2016,8,23,57,40,0.0,13.88888888888889,4.444444444444445
2016,8,24,59,41,0.0,15.0,5.0
2016,8,25,57,39,0.0,13.88888888888889,3.888888888888889
2016,8,26,58,44,0.02,14.444444444444445,6.666666666666667
2016,8,27,64,40,0.0,17.77777777777778,4.444444444444445
2016,8,28,71,49,0.0,21.666666666666668,9.444444444444445
2016,8,29,71,55,0.09,21.666666666666668,12.777777777777779
2016,8,30,67,55,0.23,19.444444444444443,12.777777777777779
2016,8,31,62,55,0.0,16.666666666666668,12.777777777777779
2016,9,1,64,46,0.06,17.77777777777778,7.777777777777778
2016,9,2,61,47,0.0,16.11111111111111,8.333333333333334
2016,9,3,59,52,0.02,15.0,11.11111111111111
2016,9,4,61,53,0.04,16.11111111111111,11.666666666666666
2016,9,5,66,44,0.0,18.88888888888889,6.666666666666667
2016,9,6,70,46,0.0,21.11111111111111,7.777777777777778
2016,9,7,77,52,0.0,25.0,11.11111111111111
2016,9,8,70,61,0.09,21.11111111111111,16.11111111111111
2016,9,9,61,53,0.72,16.11111111111111,11.666666666666666
2016,9,10,59,53,0.0,15.0,11.666666666666666
2016,9,11,62,45,0.01,16.666666666666668,7.222222222222222
2016,9,12,55,52,0.0,12.777777777777779,11.11111111111111
2016,9,13,56,49,0.19,13.333333333333334,9.444444444444445
2016,9,14,56,49,0.3,13.333333333333334,9.444444444444445
2016,9,15,59,49,0.39,15.0,9.444444444444445
2016,9,16,65,45,0.0,18.333333333333332,7.222222222222222
2016,9,17,67,55,0.0,19.444444444444443,12.777777777777779
2016,9,18,58,48,0.12,14.444444444444445,8.88888888888889
2016,9,19,62,47,0.02,16.666666666666668,8.333333333333334
2016,9,20,65,51,0.02,18.333333333333332,10.555555555555555
2016,9,21,58,51,0.09,14.444444444444445,10.555555555555555
2016,9,22,59,47,0.0,15.0,8.333333333333334
2016,9,23,68,42,0.0,20.0,5.555555555555555
2016,9,24,61,54,0.06,16.11111111111111,12.222222222222221
2016,9,25,60,51,0.06,15.555555555555555,10.555555555555555
2016,9,26,62,46,0.0,16.666666666666668,7.777777777777778
2016,9,27,66,53,0.0,18.88888888888889,11.666666666666666
2016,9,28,68,46,0.0,20.0,7.777777777777778
2016,9,29,60,46,1.5,15.555555555555555,7.777777777777778
2016,9,30,60,51,0.35,15.555555555555555,10.555555555555555
2016,10,1,71,52,0.07,21.666666666666668,11.11111111111111
2016,10,2,67,51,0.0,19.444444444444443,10.555555555555555
2016,10,3,60,46,0.43,15.555555555555555,7.777777777777778
2016,10,4,61,49,0.37,16.11111111111111,9.444444444444445
2016,10,5,67,46,0.0,19.444444444444443,7.777777777777778
2016,10,6,83,54,0.0,28.333333333333332,12.222222222222221
2016,10,7,72,57,0.0,22.22222222222222,13.88888888888889
2016,10,8,77,48,0.0,25.0,8.88888888888889
2016,10,9,78,59,0.0,25.555555555555557,15.0
2016,10,10,60,54,0.04,15.555555555555555,12.222222222222221
2016,10,11,60,53,0.02,15.555555555555555,11.666666666666666
2016,10,12,61,51,0.02,16.11111111111111,10.555555555555555
2016,10,13,65,45,0.0,18.333333333333332,7.222222222222222
2016,10,14,75,46,0.0,23.88888888888889,7.777777777777778
2016,10,15,83,62,0.0,28.333333333333332,16.666666666666668
2016,10,16,58,55,0.03,14.444444444444445,12.777777777777779
2016,10,17,61,50,0.46,16.11111111111111,10.0
2016,10,18,60,53,0.31,15.555555555555555,11.666666666666666
2016,10,19,68,44,0.09,20.0,6.666666666666667
2016,10,20,88,49,0.0,31.11111111111111,9.444444444444445
2016,10,21,60,53,0.44,15.555555555555555,11.666666666666666
2016,10,22,60,45,0.0,15.555555555555555,7.222222222222222
2016,10,23,62,44,0.0,16.666666666666668,6.666666666666667
2016,10,24,71,42,0.0,21.666666666666668,5.555555555555555
2016,10,25,82,60,0.0,27.77777777777778,15.555555555555555
2016,10,26,64,56,0.02,17.77777777777778,13.333333333333334
2016,10,27,69,49,0.0,20.555555555555557,9.444444444444445
2016,10,28,69,47,0.0,20.555555555555557,8.333333333333334
2016,10,29,85,47,0.0,29.444444444444443,8.333333333333334
2016,10,30,65,60,0.0,18.333333333333332,15.555555555555555
2016,10,31,62,51,0.03,16.666666666666668,10.555555555555555
2016,11,1,63,55,0.01,17.22222222222222,12.777777777777779
2016,11,2,63,55,0.0,17.22222222222222,12.777777777777779
2016,11,3,73,49,0.0,22.77777777777778,9.444444444444445
2016,11,4,79,50,0.0,26.11111111111111,10.0
2016,11,5,63,55,0.0,17.22222222222222,12.777777777777779
2016,11,6,75,56,0.0,23.88888888888889,13.333333333333334
2016,11,7,71,59,0.0,21.666666666666668,15.0
2016,11,8,64,50,0.0,17.77777777777778,10.0
2016,11,9,67,49,0.0,19.444444444444443,9.444444444444445
2016,11,10,77,47,0.0,25.0,8.333333333333334
2016,11,11,90,55,0.0,32.22222222222222,12.777777777777779
2016,11,12,67,60,0.52,19.444444444444443,15.555555555555555
2016,11,13,63,54,0.48,17.22222222222222,12.222222222222221
2016,11,14,63,53,0.09,17.22222222222222,11.666666666666666
2016,11,15,64,51,0.02,17.77777777777778,10.555555555555555
2016,11,16,82,48,0.0,27.77777777777778,8.88888888888889
2016,11,17,93,62,0.0,33.888888888888886,16.666666666666668
2016,11,18,77,62,0.0,25.0,16.666666666666668
2016,11,19,78,57,0.0,25.555555555555557,13.88888888888889
2016,11,20,95,60,0.0,35.0,15.555555555555555
2016,11,21,81,70,0.0,27.22222222222222,21.11111111111111
2016,11,22,64,57,0.06,17.77777777777778,13.88888888888889
2016,11,23,67,50,0.02,19.444444444444443,10.0
2016,11,24,66,47,0.0,18.88888888888889,8.333333333333334
2016,11,25,71,52,0.0,21.666666666666668,11.11111111111111
2016,11,26,76,51,0.0,24.444444444444443,10.555555555555555
2016,11,27,72,48,0.0,22.22222222222222,8.88888888888889
2016,11,28,75,52,0.0,23.88888888888889,11.11111111111111
2016,11,29,73,53,0.0,22.77777777777778,11.666666666666666
2016,11,30,70,53,0.0,21.11111111111111,11.666666666666666
2016,12,1,72,51,0.0,22.22222222222222,10.555555555555555
2016,12,2,73,52,0.0,22.77777777777778,11.11111111111111
2016,12,3,79,50,0.0,26.11111111111111,10.0
2016,12,4,85,64,0.0,29.444444444444443,17.77777777777778
2016,12,5,69,56,0.18,20.555555555555557,13.333333333333334
2016,12,6,70,55,0.0,21.11111111111111,12.777777777777779
2016,12,7,86,54,0.0,30.0,12.222222222222221
2016,12,8,67,59,0.31,19.444444444444443,15.0
2016,12,9,67,54,0.09,19.444444444444443,12.222222222222221
2016,12,10,73,47,0.0,22.77777777777778,8.333333333333334
2016,12,11,80,52,0.0,26.666666666666668,11.11111111111111
2016,12,12,95,58,0.0,35.0,14.444444444444445
2016,12,13,93,71,0.0,33.888888888888886,21.666666666666668
2016,12,14,75,61,0.01,23.88888888888889,16.11111111111111
2016,12,15,72,54,0.0,22.22222222222222,12.222222222222221
2016,12,16,76,49,0.0,24.444444444444443,9.444444444444445
2016,12,17,68,60,0.02,20.0,15.555555555555555
2016,12,18,80,48,0.0,26.666666666666668,8.88888888888889
2016,12,19,97,61,0.0,36.111111111111114,16.11111111111111
2016,12,20,70,60,0.03,21.11111111111111,15.555555555555555
2016,12,21,79,55,0.0,26.11111111111111,12.777777777777779
2016,12,22,86,57,0.0,30.0,13.88888888888889
2016,12,23,97,67,0.0,36.111111111111114,19.444444444444443
2016,12,24,89,64,0.0,31.666666666666668,17.77777777777778
2016,12,25,102,58,0.0,38.888888888888886,14.444444444444445
2016,12,26,80,71,0.03,26.666666666666668,21.666666666666668
2016,12,27,87,71,0.17,30.555555555555557,21.666666666666668
2016,12,28,79,72,2.09,26.11111111111111,22.22222222222222
2016,12,29,85,65,0.05,29.444444444444443,18.333333333333332
2016,12,30,72,64,0.0,22.22222222222222,17.77777777777778
2016,12,31,72,65,0.0,22.22222222222222,18.333333333333332
2017,1,1,72,62,0.01,22.22222222222222,16.666666666666668
2017,1,2,77,61,0.0,25.0,16.11111111111111
2017,1,3,82,57,0.0,27.77777777777778,13.88888888888889
2017,1,4,92,65,0.0,33.333333333333336,18.333333333333332
2017,1,5,98,72,0.0,36.666666666666664,22.22222222222222
2017,1,6,103,72,0.0,39.44444444444444,22.22222222222222
2017,1,7,103,87,0.0,39.44444444444444,30.555555555555557
2017,1,8,76,69,0.0,24.444444444444443,20.555555555555557
2017,1,9,78,68,0.0,25.555555555555557,20.0
2017,1,10,77,66,0.0,25.0,18.88888888888889
2017,1,11,77,60,0.0,25.0,15.555555555555555
2017,1,12,94,59,0.0,34.44444444444444,15.0
2017,1,13,72,70,0.39,22.22222222222222,21.11111111111111
2017,1,14,72,64,0.28,22.22222222222222,17.77777777777778
2017,1,15,77,57,0.0,25.0,13.88888888888889
2017,1,16,95,57,0.0,35.0,13.88888888888889
2017,1,17,103,64,0.0,39.44444444444444,17.77777777777778
2017,1,18,81,64,0.0,27.22222222222222,17.77777777777778
2017,1,19,101,64,0.0,38.333333333333336,17.77777777777778
2017,1,20,75,65,0.48,23.88888888888889,18.333333333333332
2017,1,21,78,57,0.0,25.555555555555557,13.88888888888889
2017,1,22,90,60,0.0,32.22222222222222,15.555555555555555
2017,1,23,89,75,0.0,31.666666666666668,23.88888888888889
2017,1,24,76,62,0.38,24.444444444444443,16.666666666666668
2017,1,25,80,55,0.0,26.666666666666668,12.777777777777779
2017,1,26,82,58,0.0,27.77777777777778,14.444444444444445
2017,1,27,84,58,0.0,28.88888888888889,14.444444444444445
2017,1,28,83,60,0.0,28.333333333333332,15.555555555555555
2017,1,29,97,61,0.0,36.111111111111114,16.11111111111111
2017,1,30,81,75,0.0,27.22222222222222,23.88888888888889
2017,1,31,75,62,0.01,23.88888888888889,16.666666666666668
2017,2,1,74,62,0.0,23.333333333333332,16.666666666666668
2017,2,2,75,58,0.0,23.88888888888889,14.444444444444445
2017,2,3,77,55,0.0,25.0,12.777777777777779
2017,2,4,84,63,0.0,28.88888888888889,17.22222222222222
2017,2,5,77,69,0.17,25.0,20.555555555555557
2017,2,6,68,63,0.87,20.0,17.22222222222222
2017,2,7,88,58,0.0,31.11111111111111,14.444444444444445
2017,2,8,107,67,0.0,41.666666666666664,19.444444444444443
2017,2,9,103,77,0.0,39.44444444444444,25.0
2017,2,10,92,73,0.0,33.333333333333336,22.77777777777778
2017,2,11,91,73,0.01,32.77777777777778,22.77777777777778
2017,2,12,72,63,0.0,22.22222222222222,17.22222222222222
2017,2,13,73,61,0.0,22.77777777777778,16.11111111111111
2017,2,14,76,60,0.0,24.444444444444443,15.555555555555555
2017,2,15,90,64,0.0,32.22222222222222,17.77777777777778
2017,2,16,76,63,0.0,24.444444444444443,17.22222222222222
2017,2,17,73,59,0.0,22.77777777777778,15.0
2017,2,18,69,62,0.0,20.555555555555557,16.666666666666668
2017,2,19,69,55,0.2,20.555555555555557,12.777777777777779
2017,2,20,71,55,0.02,21.666666666666668,12.777777777777779
2017,2,21,82,51,0.0,27.77777777777778,10.555555555555555
2017,2,22,85,65,0.0,29.444444444444443,18.333333333333332
2017,2,23,73,65,0.0,22.77777777777778,18.333333333333332
2017,2,24,76,55,0.0,24.444444444444443,12.777777777777779
2017,2,25,76,59,0.0,24.444444444444443,15.0
2017,2,26,75,52,0.0,23.88888888888889,11.11111111111111
2017,2,27,92,54,0.0,33.333333333333336,12.222222222222221
2017,2,28,99,71,0.0,37.22222222222222,21.666666666666668
2017,3,1,95,69,0.0,35.0,20.555555555555557
2017,3,2,95,67,0.0,35.0,19.444444444444443
2017,3,3,94,64,0.0,34.44444444444444,17.77777777777778
2017,3,4,82,63,0.0,27.77777777777778,17.22222222222222
2017,3,5,80,60,0.0,26.666666666666668,15.555555555555555
2017,3,6,82,63,0.0,27.77777777777778,17.22222222222222
2017,3,7,87,64,0.0,30.555555555555557,17.77777777777778
2017,3,8,84,65,0.0,28.88888888888889,18.333333333333332
2017,3,9,83,61,0.0,28.333333333333332,16.11111111111111
2017,3,10,84,58,0.0,28.88888888888889,14.444444444444445
2017,3,11,86,63,0.0,30.0,17.22222222222222
2017,3,12,72,63,0.01,22.22222222222222,17.22222222222222
2017,3,13,74,62,0.11,23.333333333333332,16.666666666666668
2017,3,14,81,57,0.0,27.22222222222222,13.88888888888889
2017,3,15,92,68,0.0,33.333333333333336,20.0
2017,3,16,73,65,0.01,22.77777777777778,18.333333333333332
2017,3,17,80,56,0.0,26.666666666666668,13.333333333333334
2017,3,18,86,53,0.0,30.0,11.666666666666666
2017,3,19,90,56,0.0,32.22222222222222,13.333333333333334
2017,3,20,85,73,0.0,29.444444444444443,22.77777777777778
2017,3,21,85,69,0.05,29.444444444444443,20.555555555555557
2017,3,22,72,67,0.0,22.22222222222222,19.444444444444443
2017,3,23,84,63,0.0,28.88888888888889,17.22222222222222
2017,3,24,89,66,0.0,31.666666666666668,18.88888888888889
2017,3,25,77,69,0.0,25.0,20.555555555555557
2017,3,26,93,69,0.0,33.888888888888886,20.555555555555557
2017,3,27,74,69,0.0,23.333333333333332,20.555555555555557
2017,3,28,76,63,0.0,24.444444444444443,17.22222222222222
2017,3,29,74,58,0.0,23.333333333333332,14.444444444444445
2017,3,30,69,53,0.09,20.555555555555557,11.666666666666666
2017,3,31,67,47,0.0,19.444444444444443,8.333333333333334
2017,4,1,71,56,0.0,21.666666666666668,13.333333333333334
2017,4,2,70,55,0.0,21.11111111111111,12.777777777777779
2017,4,3,71,51,0.0,21.666666666666668,10.555555555555555
2017,4,4,74,48,0.0,23.333333333333332,8.88888888888889
2017,4,5,83,58,0.0,28.333333333333332,14.444444444444445
2017,4,6,83,51,0.0,28.333333333333332,10.555555555555555
2017,4,7,85,61,0.0,29.444444444444443,16.11111111111111
2017,4,8,83,58,0.0,28.333333333333332,14.444444444444445
2017,4,9,64,57,0.17,17.77777777777778,13.88888888888889
2017,4,10,67,54,0.03,19.444444444444443,12.222222222222221
2017,4,11,70,47,0.0,21.11111111111111,8.333333333333334
2017,4,12,71,48,0.0,21.666666666666668,8.88888888888889
2017,4,13,75,48,0.0,23.88888888888889,8.88888888888889
2017,4,14,71,48,0.0,21.666666666666668,8.88888888888889
2017,4,15,73,48,0.0,22.77777777777778,8.88888888888889
2017,4,16,74,58,0.0,23.333333333333332,14.444444444444445
2017,4,17,78,53,0.0,25.555555555555557,11.666666666666666
2017,4,18,86,63,0.0,30.0,17.22222222222222
2017,4,19,88,70,0.0,31.11111111111111,21.11111111111111
2017,4,20,72,67,0.03,22.22222222222222,19.444444444444443
2017,4,21,71,65,0.18,21.666666666666668,18.333333333333332
2017,4,22,72,51,0.0,22.22222222222222,10.555555555555555
2017,4,23,74,57,0.0,23.333333333333332,13.88888888888889
2017,4,24,69,59,0.12,20.555555555555557,15.0
2017,4,25,70,62,0.02,21.11111111111111,16.666666666666668
2017,4,26,63,53,0.17,17.22222222222222,11.666666666666666
2017,4,27,65,49,0.01,18.333333333333332,9.444444444444445
2017,4,28,65,55,0.2,18.333333333333332,12.777777777777779
2017,4,29,66,57,0.06,18.88888888888889,13.88888888888889
2017,4,30,66,59,0.0,18.88888888888889,15.0
2017,5,1,66,53,0.0,18.88888888888889,11.666666666666666
2017,5,2,64,51,0.07,17.77777777777778,10.555555555555555
2017,5,3,64,44,0.0,17.77777777777778,6.666666666666667
2017,5,4,62,41,0.0,16.666666666666668,5.0
2017,5,5,67,45,0.0,19.444444444444443,7.222222222222222
2017,5,6,68,48,0.0,20.0,8.88888888888889
2017,5,7,61,49,0.0,16.11111111111111,9.444444444444445
2017,5,8,63,42,0.0,17.22222222222222,5.555555555555555
2017,5,9,63,40,0.0,17.22222222222222,4.444444444444445
2017,5,10,69,39,0.0,20.555555555555557,3.888888888888889
2017,5,11,66,45,0.0,18.88888888888889,7.222222222222222
2017,5,12,71,40,0.0,21.666666666666668,4.444444444444445
2017,5,13,69,44,0.0,20.555555555555557,6.666666666666667
2017,5,14,67,43,0.0,19.444444444444443,6.111111111111111
2017,5,15,69,42,0.0,20.555555555555557,5.555555555555555
2017,5,16,70,56,0.0,21.11111111111111,13.333333333333334
2017,5,17,66,61,0.01,18.88888888888889,16.11111111111111
2017,5,18,72,49,0.0,22.22222222222222,9.444444444444445
2017,5,19,66,54,0.0,18.88888888888889,12.222222222222221
2017,5,20,69,53,0.0,20.555555555555557,11.666666666666666
2017,5,21,72,51,0.0,22.22222222222222,10.555555555555555
2017,5,22,68,53,0.0,20.0,11.666666666666666
2017,5,23,66,52,0.06,18.88888888888889,11.11111111111111
2017,5,24,66,55,0.09,18.88888888888889,12.777777777777779
2017,5,25,67,48,0.0,19.444444444444443,8.88888888888889
2017,5,26,71,51,0.0,21.666666666666668,10.555555555555555
2017,5,27,69,54,0.0,20.555555555555557,12.222222222222221
2017,5,28,60,53,0.31,15.555555555555555,11.666666666666666
2017,5,29,61,49,0.17,16.11111111111111,9.444444444444445
2017,5,30,60,51,0.39,15.555555555555555,10.555555555555555
2017,5,31,60,42,0.0,15.555555555555555,5.555555555555555
2017,6,1,58,37,0.0,14.444444444444445,2.7777777777777777
2017,6,2,61,36,0.0,16.11111111111111,2.2222222222222223
2017,6,3,63,37,0.0,17.22222222222222,2.7777777777777777
2017,6,4,60,35,0.0,15.555555555555555,1.6666666666666667
2017,6,5,63,41,0.0,17.22222222222222,5.0
2017,6,6,63,47,0.04,17.22222222222222,8.333333333333334
2017,6,7,58,37,0.0,14.444444444444445,2.7777777777777777
2017,6,8,62,39,0.0,16.666666666666668,3.888888888888889
2017,6,9,59,43,0.02,15.0,6.111111111111111
2017,6,10,60,46,0.0,15.555555555555555,7.777777777777778
2017,6,11,60,38,0.0,15.555555555555555,3.3333333333333335
2017,6,12,63,45,0.0,17.22222222222222,7.222222222222222
2017,6,13,61,44,0.0,16.11111111111111,6.666666666666667
2017,6,14,66,42,0.0,18.88888888888889,5.555555555555555
2017,6,15,65,47,0.0,18.333333333333332,8.333333333333334
2017,6,16,60,49,0.0,15.555555555555555,9.444444444444445
2017,6,17,63,40,0.04,17.22222222222222,4.444444444444445
2017,6,18,61,45,0.01,16.11111111111111,7.222222222222222
2017,6,19,67,40,0.0,19.444444444444443,4.444444444444445
2017,6,20,66,38,0.0,18.88888888888889,3.3333333333333335
2017,6,21,65,39,0.0,18.333333333333332,3.888888888888889
2017,6,22,66,41,0.0,18.88888888888889,5.0
2017,6,23,65,43,0.0,18.333333333333332,6.111111111111111
2017,6,24,60,39,0.0,15.555555555555555,3.888888888888889
2017,6,25,57,45,0.0,13.88888888888889,7.222222222222222
2017,6,26,60,46,0.07,15.555555555555555,7.777777777777778
2017,6,27,62,48,0.0,16.666666666666668,8.88888888888889
2017,6,28,60,42,0.02,15.555555555555555,5.555555555555555
2017,6,29,58,40,0.16,14.444444444444445,4.444444444444445
2017,6,30,59,39,0.06,15.0,3.888888888888889
2017,7,1,61,43,0.0,16.11111111111111,6.111111111111111
2017,7,2,65,44,0.0,18.333333333333332,6.666666666666667
2017,7,3,57,50,0.09,13.88888888888889,10.0
2017,7,4,62,52,0.35,16.666666666666668,11.11111111111111
2017,7,5,60,51,0.29,15.555555555555555,10.555555555555555
2017,7,6,61,44,0.0,16.11111111111111,6.666666666666667
2017,7,7,59,47,0.11,15.0,8.333333333333334
2017,7,8,60,43,0.15,15.555555555555555,6.111111111111111
2017,7,9,59,49,0.02,15.0,9.444444444444445
2017,7,10,61,43,0.03,16.11111111111111,6.111111111111111
2017,7,11,63,40,0.0,17.22222222222222,4.444444444444445
2017,7,12,65,47,0.0,18.333333333333332,8.333333333333334
2017,7,13,63,54,0.0,17.22222222222222,12.222222222222221
2017,7,14,58,52,0.16,14.444444444444445,11.11111111111111
2017,7,15,57,39,0.06,13.88888888888889,3.888888888888889
2017,7,16,56,47,0.0,13.333333333333334,8.333333333333334
2017,7,17,60,50,0.39,15.555555555555555,10.0
2017,7,18,58,50,0.27,14.444444444444445,10.0
2017,7,19,58,49,0.09,14.444444444444445,9.444444444444445
2017,7,20,56,37,0.0,13.333333333333334,2.7777777777777777
2017,7,21,64,43,0.0,17.77777777777778,6.111111111111111
2017,7,22,64,51,0.0,17.77777777777778,10.555555555555555
2017,7,23,62,47,0.0,16.666666666666668,8.333333333333334
2017,7,24,65,46,0.28,18.333333333333332,7.777777777777778
2017,7,25,61,47,0.0,16.11111111111111,8.333333333333334
2017,7,26,61,53,0.02,16.11111111111111,11.666666666666666
2017,7,27,62,44,0.0,16.666666666666668,6.666666666666667
2017,7,28,68,43,0.08,20.0,6.111111111111111
2017,7,29,69,50,0.0,20.555555555555557,10.0
2017,7,30,60,53,0.14,15.555555555555555,11.666666666666666
2017,7,31,58,44,0.41,14.444444444444445,6.666666666666667
2017,8,1,58,40,0.0,14.444444444444445,4.444444444444445
2017,8,2,61,43,0.0,16.11111111111111,6.111111111111111
2017,8,3,54,49,0.61,12.222222222222221,9.444444444444445
2017,8,4,57,47,0.01,13.88888888888889,8.333333333333334
2017,8,5,59,49,0.14,15.0,9.444444444444445
2017,8,6,57,46,0.39,13.88888888888889,7.777777777777778
2017,8,7,59,47,0.37,15.0,8.333333333333334
2017,8,8,58,45,0.0,14.444444444444445,7.222222222222222
2017,8,9,67,47,0.0,19.444444444444443,8.333333333333334
2017,8,10,64,55,0.0,17.77777777777778,12.777777777777779
2017,8,11,61,53,0.0,16.11111111111111,11.666666666666666
2017,8,12,62,47,0.0,16.666666666666668,8.333333333333334
2017,8,13,72,48,0.0,22.22222222222222,8.88888888888889
2017,8,14,70,53,0.0,21.11111111111111,11.666666666666666
2017,8,15,61,59,0.24,16.11111111111111,15.0
2017,8,16,62,54,0.42,16.666666666666668,12.222222222222221
2017,8,17,60,53,0.12,15.555555555555555,11.666666666666666
2017,8,18,58,47,0.23,14.444444444444445,8.333333333333334
2017,8,19,57,40,0.06,13.88888888888889,4.444444444444445
2017,8,20,60,41,0.0,15.555555555555555,5.0
2017,8,21,57,47,0.47,13.88888888888889,8.333333333333334
2017,8,22,61,48,0.02,16.11111111111111,8.88888888888889
2017,8,23,60,53,0.0,15.555555555555555,11.666666666666666
2017,8,24,58,44,0.15,14.444444444444445,6.666666666666667
2017,8,25,57,38,0.0,13.88888888888889,3.3333333333333335
2017,8,26,58,39,0.0,14.444444444444445,3.888888888888889
2017,8,27,58,47,0.02,14.444444444444445,8.333333333333334
2017,8,28,54,39,0.0,12.222222222222221,3.888888888888889
2017,8,29,56,39,0.0,13.333333333333334,3.888888888888889
2017,8,30,60,40,0.0,15.555555555555555,4.444444444444445
2017,8,31,67,45,0.0,19.444444444444443,7.222222222222222
2017,9,1,72,52,0.0,22.22222222222222,11.11111111111111
2017,9,2,70,55,0.21,21.11111111111111,12.777777777777779
2017,9,3,60,50,0.53,15.555555555555555,10.0
2017,9,4,57,49,0.24,13.88888888888889,9.444444444444445
2017,9,5,58,48,0.11,14.444444444444445,8.88888888888889
2017,9,6,58,53,0.0,14.444444444444445,11.666666666666666
2017,9,7,60,52,0.01,15.555555555555555,11.11111111111111
2017,9,8,59,53,0.02,15.0,11.666666666666666
2017,9,9,59,45,0.0,15.0,7.222222222222222
2017,9,10,69,39,0.0,20.555555555555557,3.888888888888889
2017,9,11,75,53,0.0,23.88888888888889,11.666666666666666
2017,9,12,71,55,0.04,21.666666666666668,12.777777777777779
2017,9,13,58,51,0.23,14.444444444444445,10.555555555555555
2017,9,14,61,49,0.13,16.11111111111111,9.444444444444445
2017,9,15,61,48,0.02,16.11111111111111,8.88888888888889
2017,9,16,64,48,0.0,17.77777777777778,8.88888888888889
2017,9,17,76,49,0.0,24.444444444444443,9.444444444444445
2017,9,18,62,59,0.0,16.666666666666668,15.0
2017,9,19,62,52,0.09,16.666666666666668,11.11111111111111
2017,9,20,73,47,0.0,22.77777777777778,8.333333333333334
2017,9,21,70,57,0.0,21.11111111111111,13.88888888888889
2017,9,22,86,49,0.0,30.0,9.444444444444445
2017,9,23,71,57,0.0,21.666666666666668,13.88888888888889
2017,9,24,64,56,0.0,17.77777777777778,13.333333333333334
2017,9,25,61,54,0.03,16.11111111111111,12.222222222222221
2017,9,26,74,45,0.0,23.333333333333332,7.222222222222222
2017,9,27,74,59,0.0,23.333333333333332,15.0
2017,9,28,61,55,0.17,16.11111111111111,12.777777777777779
2017,9,29,64,48,0.06,17.77777777777778,8.88888888888889
2017,9,30,62,55,0.02,16.666666666666668,12.777777777777779
2017,10,1,62,44,0.0,16.666666666666668,6.666666666666667
2017,10,2,65,44,0.0,18.333333333333332,6.666666666666667
2017,10,3,76,46,0.0,24.444444444444443,7.777777777777778
2017,10,4,84,60,0.0,28.88888888888889,15.555555555555555
2017,10,5,65,57,0.1,18.333333333333332,13.88888888888889
2017,10,6,67,51,0.0,19.444444444444443,10.555555555555555
2017,10,7,83,54,0.03,28.333333333333332,12.222222222222221
2017,10,8,80,58,0.0,26.666666666666668,14.444444444444445
2017,10,9,64,56,0.0,17.77777777777778,13.333333333333334
2017,10,10,79,45,0.0,26.11111111111111,7.222222222222222
2017,10,11,75,59,0.0,23.88888888888889,15.0
2017,10,12,64,56,0.39,17.77777777777778,13.333333333333334
2017,10,13,64,56,0.0,17.77777777777778,13.333333333333334
2017,10,14,68,48,0.04,20.0,8.88888888888889
2017,10,15,76,51,0.0,24.444444444444443,10.555555555555555
2017,10,16,88,54,0.0,31.11111111111111,12.222222222222221
2017,10,17,90,69,0.0,32.22222222222222,20.555555555555557
2017,10,18,91,76,0.0,32.77777777777778,24.444444444444443
2017,10,19,67,62,0.05,19.444444444444443,16.666666666666668
2017,10,20,68,51,0.0,20.0,10.555555555555555
2017,10,21,65,51,0.0,18.333333333333332,10.555555555555555
2017,10,22,66,51,0.0,18.88888888888889,10.555555555555555
2017,10,23,73,50,0.0,22.77777777777778,10.0
